,0,1,2,3
1091,0.5152369,-1.062419,-0.15756047,2.0
1092,0.41761398,-0.98408544,-0.25791392,2.0
1093,-0.48524344,-0.5090213,-1.6343706,0.0
1094,-0.7500533,-1.4568142,-0.9023559,0.0
1095,-0.9833455,-1.3884212,-1.2220373,0.0
1096,-0.77496696,-1.5331203,-0.97739357,0.0
1097,-0.69863814,-0.8967568,-1.5187414,0.0
1098,1.5172465,1.3731427,-0.77831876,6.0
1099,1.5622646,1.3033975,-0.8959856,6.0
1100,1.6548889,-0.65548694,1.5149803,3.0
1101,1.4058362,-0.5691941,1.3495233,3.0
1102,-0.5979262,0.25325835,1.0730689,4.0
1103,-0.9382546,0.089528315,0.8431613,4.0
1104,0.22465156,1.4308612,-1.3243825,5.0
1105,-0.018886872,1.3808024,-1.481594,5.0
1106,-1.4286895,0.8196249,-0.11389422,1.0
1107,-0.7338226,0.5151012,-0.4429931,1.0
1108,-1.1096934,0.9546336,-0.20827094,1.0
1109,-1.277805,0.94867736,-0.060218275,1.0
1110,0.7622835,-0.56404424,-0.57204515,2.0
1111,0.5503726,-0.6769564,-0.55752385,2.0
1112,-0.33698764,-0.4467894,-0.88483196,0.0
1113,-0.4629614,-0.49534142,-1.0731349,0.0
1114,-0.38183996,-0.42383984,-1.0561112,0.0
1115,-0.40332583,-0.34307975,-0.87780744,0.0
1116,-0.1375283,-0.46193784,-0.8236525,0.0
1117,1.2441193,0.93898314,-0.55684257,6.0
1118,0.9503865,0.835021,-0.44794372,6.0
1119,-0.89682984,0.23057537,-0.028197212,0.0
1120,1.8847469,-0.40728098,1.329777,3.0
1121,1.3754373,-0.41289008,1.5084671,3.0
1122,-0.31040496,-0.16688699,1.4558241,4.0
1123,-0.337802,-0.10001481,1.7518678,4.0
1124,0.20360057,1.0950648,-1.3039997,5.0
1125,0.15495756,1.0360799,-1.3901036,5.0
1126,-0.8600348,0.81872743,0.43997434,1.0
1127,-0.9803271,0.5647445,0.57607704,1.0
1128,-0.9930299,0.3830443,-0.058727294,1.0
1129,0.3568493,-0.10396762,0.33817017,2.0
1130,0.3600781,-0.1405853,0.24119268,2.0
1131,-0.4740614,-0.42918736,-0.7570748,0.0
1132,-0.5457623,-0.47967026,-0.72082686,0.0
1133,-0.63837665,-0.48239213,-0.743895,0.0
1134,-0.5697273,-0.50176746,-0.66667354,0.0
1135,-0.50000554,-0.4892405,-0.6883857,0.0
1136,1.2436734,0.6866117,0.3251777,6.0
1137,1.3150916,0.90171695,0.46952203,6.0
1138,0.32317773,-0.19947429,1.1699463,3.0
1139,1.0159858,-0.09010299,0.9779033,3.0
1140,-0.7336489,-0.16930547,1.2313017,4.0
1141,-0.71897984,-0.013146801,1.5941436,4.0
1142,0.857027,0.35678208,-1.1024711,5.0
1143,0.95324457,0.55545735,-1.117035,5.0
1144,-0.89409864,0.7349259,0.20275564,1.0
1145,-1.0864422,0.95731163,0.54209757,1.0
1146,-1.0739058,0.819971,0.4858363,1.0
1147,-1.147551,0.9259571,0.4319532,1.0
1148,1.037672,-0.35284513,-0.36757058,2.0
1149,1.2002037,-0.3096337,-0.4103683,2.0
1150,-0.09082296,-0.13734299,-0.7328052,0.0
1151,0.0031750752,-0.13873494,-0.7717681,0.0
1152,0.19601497,-0.14802375,-0.6930685,0.0
1153,-0.0992831,-0.17123835,-0.66197526,0.0
1154,0.11650629,-0.1447208,-0.7620268,0.0
1155,1.4798303,0.7470985,-0.5732822,6.0
1156,1.3813808,0.7424468,-0.5100144,6.0
1157,1.1947565,-0.39703855,0.9271792,3.0
1158,1.548688,-0.3213519,0.9448959,3.0
1159,-0.5913338,-0.33780482,1.1572194,4.0
1160,-0.5781517,-0.18006293,1.4422308,4.0
1161,0.43256256,0.2694251,-1.160322,5.0
1162,0.8307237,0.38616243,-1.1757027,5.0
1163,-0.90003115,0.63762355,-0.06429602,1.0
1164,-0.8018568,0.535836,-0.21842402,1.0
1165,-1.2951334,1.1286525,0.4310618,1.0
1166,-1.2434167,1.1117263,0.5570193,1.0
1167,0.82448095,-0.38132298,-0.4475624,2.0
1168,0.7550813,-0.50370085,-0.36724898,2.0
1169,-0.08449895,-0.16912308,-0.74273294,0.0
1170,0.119111754,-0.16320978,-0.9441274,0.0
1171,-0.13275582,-0.26090673,-0.7659266,0.0
1172,-0.06293589,-0.28095493,-0.5184293,0.0
1173,0.11016096,-0.15776165,-0.7963185,0.0
1174,1.53127,0.91093034,-0.57218283,6.0
1175,1.5706758,0.74337435,-0.6717673,6.0
1176,1.9278154,-0.31805363,0.75332063,3.0
1177,1.8397923,-0.3505114,0.76979965,3.0
1178,-0.8181616,-0.7380796,0.9761748,4.0
1179,-0.664538,-0.6265615,0.86718994,4.0
1180,0.1847258,0.6409276,-2.8957493,5.0
1181,0.027404036,0.38149917,-2.8037493,5.0
1182,-0.9966142,0.5472405,-0.035999473,1.0
1183,-0.9344328,0.61461157,-0.08247624,1.0
1184,-1.7987435,0.4870666,0.032226205,1.0
1185,-1.7673571,0.6304449,0.25732934,1.0
1186,1.0007237,-0.26597217,-0.009024133,2.0
1187,1.2397902,0.0049085934,0.49983093,2.0
1188,0.62545836,-0.11226394,-0.642786,0.0
1189,-0.19348603,-0.39297736,-1.1422213,0.0
1190,-0.7730393,-0.49508077,-1.1520137,0.0
1191,-0.2651244,-0.41620243,-1.0285704,0.0
1192,-0.63935715,-0.43724248,-1.3044269,0.0
1193,2.130203,0.6618346,-0.24870035,6.0
1194,1.7868705,0.47626442,-0.24321567,6.0
1195,1.4592822,-0.3581486,0.64260817,3.0
1196,1.9065182,-0.43166646,0.8586506,3.0
1197,-1.2044499,-0.54100305,1.3122479,4.0
1198,-1.0994984,-0.4654624,1.2550182,4.0
1199,0.29142305,1.1522843,-2.5768583,5.0
1200,0.23213354,1.0483102,-2.3955588,5.0
1201,-0.87891227,-0.10451572,-0.561131,0.0
1202,-1.1659168,0.23202257,0.13144377,0.0
1203,-1.8155887,-0.35098064,-0.37317786,0.0
1204,-1.6466585,0.21971288,-0.06371309,0.0
1205,-0.27513382,-0.49598926,-0.5109541,0.0
1206,-0.5704052,-0.40305725,-0.49246326,0.0
1207,-0.70706445,-0.5196935,-1.3985035,0.0
1208,-1.0819707,-0.70620596,-1.5239091,0.0
1209,-0.14472896,-0.28044534,-1.1688513,0.0
1210,-0.11099229,-0.33697048,-1.0223405,0.0
1211,-0.23147899,-0.35279447,-1.1942155,0.0
1212,1.9213111,0.7461282,-0.20602208,6.0
1213,1.6343033,0.6930466,-0.17745624,6.0
1214,0.8189339,-0.57411456,0.9972079,3.0
1215,0.7007841,-0.5987045,0.94387484,3.0
1216,-0.2796582,0.11642885,1.1109215,4.0
1217,-0.281868,0.14193493,1.1501725,4.0
1218,-0.09838769,1.5648229,-1.5019981,5.0
1219,-0.1856619,1.5327569,-1.5822011,5.0
1220,-0.9691697,0.9988219,-0.039704155,1.0
1221,-1.2035846,1.1401459,0.28964704,1.0
1222,-0.93881947,1.3543293,0.12699585,1.0
1223,-0.7422009,1.318362,0.26270825,1.0
1224,0.08254622,-0.65934443,-0.12680632,2.0
1225,0.12223146,-0.69509614,0.04993678,2.0
1226,-0.5365012,-0.6142814,-0.7326923,0.0
1227,-0.7135213,-0.58500946,-0.9250253,0.0
1228,-0.82985085,-0.8419725,-0.9117269,0.0
1229,-0.8160707,-0.61221886,-0.9114583,0.0
1230,-0.6882109,-0.5340087,-0.86851823,0.0
1231,0.6908076,0.79874694,-0.022161739,6.0
1232,0.78686774,0.944506,0.173285,6.0
1233,1.3637675,-1.1611407,0.07991116,3.0
1234,1.3748974,-1.1721613,0.07709719,3.0
1235,-0.9155312,-1.3303028,1.083919,4.0
1236,-0.88366556,-1.1727185,0.85137945,4.0
1237,0.9831465,0.32463288,-1.7319341,5.0
1238,1.0667657,0.21426849,-1.6449215,5.0
1239,-1.4440997,0.28334942,-0.60372937,1.0
1240,-1.5110319,0.5618564,-0.7161295,1.0
1241,-2.1051872,0.8564694,-0.35873568,1.0
1242,-1.7019932,0.21228224,-0.0564299,1.0
1243,1.017761,-0.61006397,-0.9273186,2.0
1244,1.0649916,-0.749754,-0.7691574,2.0
1245,0.12782447,-0.8209781,-1.5742583,0.0
1246,-0.010407674,-0.7989384,-1.5974591,0.0
1247,0.32601273,-0.9697133,-1.5412357,0.0
1248,-0.039154045,-0.71985364,-1.6810067,0.0
1249,0.062207602,-0.80776805,-1.547235,0.0
1250,1.693875,0.5561909,-1.242102,6.0
1251,1.5920297,0.68440515,-1.3878504,6.0
1252,1.1868057,-0.24161038,0.65947247,3.0
1253,1.7327787,-0.0039936807,0.68979734,3.0
1254,-0.28965235,-0.09215088,0.75779134,4.0
1255,-0.54184747,-0.2159593,0.6612675,4.0
1256,0.33181113,0.3186974,-1.0889163,5.0
1257,0.27486128,0.22283082,-0.98404044,5.0
1258,-1.106576,0.73677,-0.003657736,1.0
1259,-0.9371569,0.6252111,-0.16402255,1.0
1260,-0.50905186,0.7948085,-0.026789386,1.0
1261,-0.6558526,0.58611524,0.04632388,1.0
1262,0.75857806,-0.18468007,0.24849968,2.0
1263,0.8749612,-0.23353894,0.12244332,2.0
1264,0.31355825,0.04466684,-0.80133826,0.0
1265,-0.22051567,-0.2129167,-0.89663696,0.0
1266,-0.31923002,-0.28259292,-0.93695307,0.0
1267,-0.3731954,-0.31879252,-0.8702747,0.0
1268,-0.24654703,-0.4017585,-0.8551019,0.0
1269,2.8338883,1.6929668,0.56153923,6.0
1270,3.0667768,1.768348,0.6403062,6.0
1271,3.0667768,1.768348,0.6403062,6.0
